orpha_code;orpha_concept_id;snomed_code;snomed_concept_id;snomed_domain_id;snomed_domain_concept_id;orpha_valid_start_date;orpha_valid_end_date;mapping_valid_start_date;mapping_valid_end_date
231580;0;715868005;37396160;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
231625;0;703306007;45766195;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
231632;0;778064009;36680608;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
231679;0;237687003;4034981;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
231720;0;771308008;36675044;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
231736;0;773690008;36676713;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238305;0;783158009;37204492;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238329;0;722212004;36716263;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238446;0;719427001;36714276;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238455;0;722763000;36716653;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238459;0;723624008;37109778;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238468;0;239006001;4033948;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238475;0;723360007;37109612;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238505;0;771309000;36675045;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238523;0;778025006;36674517;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238557;0;770407006;36674691;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238569;0;771333006;36675057;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238583;0;237913008;4029098;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238593;0;86422009;4313722;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238606;0;715902009;37396185;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238624;0;68267002;312902;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238637;0;253904001;4111154;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238666;0;722944006;36716769;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238670;0;10736002;4028765;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238688;0;773987000;36676796;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238722;0;784348007;37205070;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238744;0;718679004;36713732;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238750;0;719660008;36717746;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238755;0;771334000;36675058;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238763;0;783246000;37204543;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
238769;0;719649004;36714429;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
240760;0;766753005;35624153;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
243343;0;719449007;36714285;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
243367;0;716379000;37396531;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
244242;0;95605009;4316372;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
244283;0;717156002;37397117;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
244305;0;783620009;37204736;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
244310;0;733084000;37116388;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247165;0;763740000;35622322;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247203;0;733470002;37116669;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247234;0;734023003;37116961;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247245;0;733200004;37116474;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247257;0;11389007;4034608;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247262;0;33982008;4141891;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247353;0;238612002;4031142;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247378;0;783766005;37204848;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247511;0;783202008;37204525;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247522;0;719282008;36714163;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247525;0;1149103000;600653;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247573;0;12066005;4025133;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247582;0;429735007;4179962;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247585;0;716863007;37396888;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247598;0;717155003;37399026;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247604;0;717964007;36713587;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247651;0;55236002;4208415;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247667;0;30174008;4147046;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247676;0;20756002;4049369;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247691;0;783787000;37204863;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247718;0;766706007;35624118;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247724;0;778050009;36680602;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247762;0;400102008;4290972;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247794;0;722457005;36716448;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247820;0;771335004;36675059;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247834;0;770667002;36674817;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
247868;0;783146009;37204482;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
248111;0;230299004;4043381;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
248340;0;9417000;4246348;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
248408;0;234458004;4125645;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
250831;0;716380002;37396532;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
250923;0;69278003;440195;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
250932;0;717975006;37397359;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
250972;0;771336003;36675060;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
250977;0;725289009;37110832;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
250989;0;699305004;44783244;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
250994;0;771337007;36675061;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
250999;0;716515000;37396636;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251004;0;766719006;35624128;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251009;0;770562000;36674733;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251014;0;716387004;37396533;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251019;0;719659003;36714438;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251028;0;763062006;35621806;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251038;0;717973004;37397357;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251043;0;765487008;35623154;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251046;0;719662000;36714440;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251056;0;719663005;36714441;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251061;0;773326003;36676437;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251066;0;719646006;36714426;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251071;0;716381003;37399716;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251076;0;765140006;35622907;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251262;0;715899006;37396182;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251274;0;703234002;45766134;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251279;0;778021002;36674513;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251282;0;784380009;37205089;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251287;0;719520001;36714337;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251290;0;771338002;36675062;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251295;0;723450004;37109671;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251304;0;773328002;36676439;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251307;0;766704005;35624116;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251312;0;398021003;4134537;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251325;0;234020005;4120110;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251347;0;700058006;44782632;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251359;0;127041004;4130067;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251365;0;35434009;24006;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251370;0;25472008;4103763;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251375;0;47024008;4264046;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251380;0;783254003;37204550;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251383;0;773329005;36676440;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251393;0;254191009;4110110;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251510;0;725045004;37110719;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251523;0;771339005;36675063;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251576;0;1157061002;608241;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251579;0;1157062009;608242;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251582;0;1156413005;603115;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251589;0;82501000119102;37018609;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251595;0;1157060001;608240;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251598;0;1156415003;603117;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251601;0;1157068008;603171;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251604;0;1157064005;608244;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251607;0;189924002;40391861;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251612;0;763865009;35607972;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251615;0;1157070004;603172;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251618;0;449799008;42709927;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251623;0;608817003;43531118;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251627;0;443936004;40484128;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251630;0;1156406005;607958;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251636;0;443643007;40482745;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251643;0;1156407001;607959;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251656;0;716647001;37396735;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251663;0;1156410008;607962;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251671;0;1156412000;603114;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251674;0;715900001;37396183;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251679;0;1157141006;608266;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251855;0;1156469001;607985;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251863;0;1156460002;607980;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251877;0;116381000119105;37016149;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251880;0;715901002;37396184;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251883;0;818967003;37311758;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251896;0;254942002;4114189;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251899;0;1156471001;607987;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251902;0;1156470000;607986;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251909;0;767448007;35614931;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251912;0;1156473003;607989;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251915;0;1156472008;607988;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251919;0;715904005;37396187;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251927;0;716787002;37396837;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251931;0;716592003;37396694;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251937;0;782680004;37204179;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251940;0;780822000;36683251;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251946;0;87211000119104;37018866;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251949;0;87191000119100;37019038;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251957;0;1157071000;603173;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251962;0;1156457009;607978;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251975;0;770682007;36674829;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
251992;0;116371000119107;37016148;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
252025;0;126965008;4131105;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
252031;0;770628008;36674790;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
252046;0;277527003;4079158;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
252050;0;277530005;4082332;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
252054;0;1156474009;607990;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
252128;0;761958009;42539510;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
252164;0;189948006;40384902;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
252175;0;126949007;4131769;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
252183;0;404029005;4300676;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
252202;0;764946008;35622765;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
252206;0;717968005;37397353;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
252212;0;404040002;4300679;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254334;0;773330000;36676441;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254343;0;784347002;37205069;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254346;0;719597005;36714393;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254351;0;770905005;36674919;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254361;0;726615005;37111585;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254379;0;44509000;4195295;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254395;0;200999007;4064057;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254411;0;720493003;36715029;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254424;0;201000006;4067062;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254449;0;25858008;4093932;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254463;0;717061002;37397045;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254478;0;238653005;4031787;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254492;0;717055000;37399021;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254504;0;409562009;4256127;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254516;0;778012003;36674509;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254519;0;770907002;36674921;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254685;0;416402001;4214186;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254688;0;237249000;4129710;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254693;0;237250000;4034088;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254698;0;609515005;43530969;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254704;0;766929007;35624270;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254803;0;765401006;35623097;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254851;0;717054001;37397039;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254854;0;732245008;37115757;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254857;0;766251006;35623822;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254864;0;784370005;37205083;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254881;0;699328003;44782474;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254886;0;827117008;37311114;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254892;0;827115000;37311116;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254898;0;763688008;35622286;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254902;0;717053007;37397038;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254913;0;780820008;36683249;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254920;0;764943000;35622762;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254925;0;766876004;35624225;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
254930;0;763204003;35621918;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
255132;0;720465002;36715009;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
255210;0;717052002;37399345;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
255229;0;784346006;37205068;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
255235;0;765100000;35622874;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
255249;0;783157004;37204491;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
260305;0;717050005;37397036;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261102;0;773325004;36676384;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261112;0;771072001;36674969;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261120;0;719047001;36713992;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261144;0;719574007;36714377;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261183;0;771340007;36675064;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261190;0;719575008;36714378;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261197;0;718227006;37399404;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261204;0;733518000;37116703;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261211;0;719576009;36714379;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261222;0;733521003;37118681;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261229;0;771341006;36675065;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261236;0;719577000;36714380;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261243;0;719578005;36714381;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261250;0;719580004;36714382;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261257;0;764696007;35622646;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261265;0;733519008;37116704;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261272;0;764435003;35610694;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261279;0;719584008;36714384;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261290;0;717049005;37397035;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261295;0;719650004;36714430;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261304;0;724070005;37110044;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261311;0;733520002;37116705;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261318;0;111311004;4006299;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261323;0;787171006;37206825;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261330;0;734029004;37116965;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261337;0;764524005;35608025;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261344;0;768927001;35625842;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261349;0;719651000;36717745;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261476;0;297257004;4175591;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261483;0;718881004;36717064;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261494;0;724207001;37110119;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261501;0;733626002;37116744;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261519;0;783735004;37204829;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261524;0;783718003;37204814;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261529;0;763407008;35622090;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261534;0;770908007;36674922;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
261857;0;36369001;4268568;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263297;0;717821004;36713480;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263347;0;771342004;36675066;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263410;0;782886007;37204292;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263413;0;403977003;4297200;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263425;0;254817005;4112848;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263432;0;48543002;4171838;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263435;0;239144007;4343683;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263455;0;717048002;37397034;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263458;0;721235003;36715529;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263463;0;725417001;37110891;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263479;0;11226001;434932;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263482;0;719204007;36714105;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263487;0;721100009;36715426;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263494;0;725044000;37110718;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263501;0;718751000;36713790;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263508;0;718750004;36713789;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263516;0;783064000;37204409;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263524;0;763310000;35607947;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263534;0;709416009;46271316;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263543;0;718749004;36713788;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263662;0;765202001;35622955;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
263665;0;723496007;37109693;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
264200;0;771439009;36675113;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
264450;0;768929003;35625843;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
264580;0;235908005;4342778;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
264675;0;707442002;45772936;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
264688;0;233646003;4051343;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
264691;0;707436001;45768904;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268114;0;723508002;37109702;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268129;0;765092004;35622872;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268145;0;54064006;4203915;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268162;0;405287008;4225067;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268173;0;405288003;4231411;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268184;0;31368008;4150660;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268249;0;723406000;37109643;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268261;0;783619003;37204735;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268316;0;85223007;435649;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268322;0;783251006;37204548;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268363;0;203928008;4068856;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268366;0;203927003;4067991;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268369;0;58557008;4238809;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268392;0;425687007;4143244;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268740;0;427216002;4142720;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268813;0;203994003;4068958;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268817;0;55999004;432419;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268820;0;36010004;4262717;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268823;0;42376006;4173142;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268826;0;253109005;4102515;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268835;0;104431000119107;43530614;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268838;0;771076003;36674973;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
268861;0;768939009;35625850;Condition;19;1970-01-01;2099-12-31;1970-01-01;2099-12-31
